name,marker-color,marker-size,marker-symbol,id,feature-type,notes,geology,lon,lat
Rifle range,#000000,,,1191,Stone,,Unknown,-2.4682,50.57514
Rifle range,#000000,,,1192,Stone,,Unknown,-2.46808,50.57521
,,,,1193,Stone,,Sarsen,-2.69982,50.85491
,,,,1194,Stone,,Sarsen,-2.69976,50.85488
,#000000,,,1195,Stone,,Sarsen,-2.70027,50.85476
,,,,1196,Stone,,Sarsen,-2.69999,50.85488
,,,,1197,Stone,,Sarsen,-2.69999,50.85499
,#000000,,,1198,Stone,,Sarsen,-2.70001,50.85512
Bracket's Coppice,#000000,,,1199,Stone,,Sarsen,-2.69981,50.85495
Brackets Coppice,#000000,,,1200,Stone,,Sarsen,-2.70128,50.85523
,#000000,,,1201,Stone,,Sarsen,-2.70105,50.85463
Brackets Coppice,#000000,,,1202,Stone,,Sarsen,-2.7001,50.85541
,,,,1203,Stone,,Sarsen,-2.69971,50.85508
,,,,1204,Stone,,Sarsen,-2.6998,50.85519
,,,,1205,Stone,,Sarsen,-2.69983,50.85516
,,,,1206,Stone,,Sarsen,-2.69975,50.85498
,,,,1207,Stone,,Sarsen,-2.69971,50.85517
Bracket's Coppice,#000000,,,1208,Stone,,Sarsen,-2.69975,50.85515
,,,,1209,Stone,,Sarsen,-2.69968,50.85512
,,,,1210,Stone,,Sarsen,-2.69965,50.85518
,,,,1211,Stone,,Sarsen,-2.69964,50.85519
,,,,1212,Stone,,Sarsen,-2.69969,50.85536
,,,,1213,Stone,,Sarsen,-2.69967,50.85536
,,,,1214,Stone,,Sarsen,-2.69963,50.85513
,,,,1215,Stone,,Sarsen,-2.69956,50.85515
Brackets Coppice,#000000,,,1216,Stone,,Sarsen,-2.69921,50.85515
,#000000,,,1217,Stone,,Sarsen,-2.69907,50.85479
,#000000,,,1218,Stone,,Sarsen,-2.69866,50.8559
Bracket's Coppice,#000000,,,1219,Tufa,,Tufa in stream,-2.6982,50.85507
,#000000,,,1220,Stone,,Sarsen,-2.22741,50.94022
,#000000,,,1221,Stone,,Sarsen,-2.22774,50.9385
,#000000,,,1222,Stone,,Heathstone,-1.9708,50.64794
,#000000,,,1223,5 Stones,Possible chambered long barrow BHO,Sarsen,-2.24281,50.77451
Dead Woman's Stone,#000000,,,1224,Stone,,Heathstone,-2.25354,50.72405
,#000000,,,1225,Boundary stone,Sarsen BHO,Unknown,-2.2319,50.74566
,#000000,,,1226,Stone,"Hapstone, limestone",Unknown,-2.11215,50.62487
,#000000,,,1228,Boundary stone,Dressed limestone BHO Upper Grreensand Formation,Unknown,-2.1136,50.63619
,#000000,,,1229,Boundary stone,Studland-Swanage Parish Boundary,Unknown,-1.9449,50.63196
,#000000,,,1230,Boundary stone,Studland-Swanage Parish boundary,Unknown,-1.94828,50.63157
,#000000,,,1231,Boundary stone,,Unknown,-1.94954,50.63152
,#000000,,,1232,Boundary stone,,Unknown,-1.95863,50.63118
,#000000,,,1233,Boundary stone,Studland-Swange parish boundary,Unknown,-1.96258,50.63094
,#000000,,,1234,Boundary stone,Studland-Swanage parish boundary,Unknown,-1.96595,50.63097
,#000000,,,1235,Boundary stone,,Unknown,-1.96828,50.63131
,#0d0c0c,,,1236,Boundary stone,,Unknown,-1.97146,50.63164
,#000000,,,1237,Boundary stone,,Unknown,-2.11274,50.63434
,#1d1b1b,,,1238,Boundary stone,,Unknown,-2.11054,50.63113
,#000000,,,1239,Stone,Mere stone BHO,Purbeck Limestone,-1.9606,50.59682
,#000000,,,1240,Stone,Mere stone BHO,Purbeck Limestone,-1.96091,50.59659
,#000000,,,1241,Stone,Mere stone BHO,Purbeck Limestone,-1.96152,50.59652
,#000000,,,1242,Stone,Mere stone BHO,Purbeck Limestone,-1.96182,50.59648
,#000000,,,1243,Stone,Mere stone BHO,Purbeck Limestone,-1.96024,50.59494
,#000000,,,1244,Stone,Mere stone BHO,Purbeck Limestone,-1.95992,50.59454
Labour-in-Vein,#000000,,,1245,Stone,Landslipped Forest Marble or Upper Greensand?,Upper Greensand,-2.65213,50.67061
,#000000,,,1246,Standing Stone,"Local limestone, landslip BHO",Upper Greensand or Beacon Limestone?,-2.84746,50.80153
,#000000,,,1247,Boundary stone,,Unknown,-2.10497,50.6156
,#000000,,,1248,Boundary stone,,Unknown,-2.10468,50.62047
,#000000,,,1249,Boundary stone,,Unknown,-2.10489,50.62195
,#000000,,,1250,Boundary stone,,Unknown,-2.10525,50.62397
,#000000,,,1251,Boundary stone,,Unknown,-2.10528,50.6244
,#000000,,,1253,Stone,,Unknown,-2.09445,50.60583
,#000000,,,1254,Stone,,Unknown,-2.09134,50.60896
,#7e7e7e,,,1255,Stone,,Sarsen,-2.4555,50.65154
,#7e7e7e,,,1256,Stone,,Sarsen,-2.4571,50.65178
,#7e7e7e,,,1257,Stone,,Sarsen,-2.45995,50.65182
Portesham,#000000,,,1258,Stone,,Sarsen,-2.56841,50.6692
Portesham,#000000,,,1259,Stone,,Sarsen,-2.56848,50.6692
,#7e7e7e,,,1260,Boundary stone,,Unknown,-2.47601,50.62499
,#7e7e7e,,,1261,Boundary stone,,Unknown,-2.47604,50.63093
,#7e7e7e,,,1262,Boundary stone,,Unknown,-2.45844,50.63906
,#7e7e7e,,,1263,Boundary stone,,Unknown,-2.46649,50.63472
,#7e7e7e,,,1264,Boundary stone,,Unknown,-2.46642,50.63466
,#121212,,,1265,Boundary stone,,Unknown,-2.61722,50.7402
,#0a0a0a,,,1266,Boundary stone,,Unknown,-2.61553,50.74029
,#030303,,,1267,Stone,,Heathstone,-1.98764,50.63574
,#000000,,,1268,Stone,,Heathstone,-1.9764,50.63885
,#050505,,,1269,Stone,,Heathstone,-1.98503,50.6405
,#030303,,,1271,Stone,,Unknown,-1.97376,50.62922
Waddon,#000000,,,1272,Stone,,Portland Stone,-2.5389,50.67105
Waddon,#000000,,,1273,Stone,,Portland Sand,-2.53883,50.67103
Waddon,#000000,,,1274,Stone,,Portland Sand,-2.53879,50.67102
,#7e7e7e,,,1275,Boundary stone,,Unknown,-2.37378,50.67064
,#7e7e7e,,,1276,Boundary stone,,Unknown,-2.37373,50.6701
,#7e7e7e,,,1277,Boundary stone,,Unknown,-2.37369,50.66972
,#7e7e7e,,,1278,Boundary stone,,Unknown,-2.37368,50.66936
,#7e7e7e,,,1279,Boundary stone,,Unknown,-2.37379,50.66917
,#7e7e7e,,,1280,Boundary stone,,Unknown,-2.3741,50.66893
,#7e7e7e,,,1281,Boundary stone,,Unknown,-2.37431,50.66877
,#7e7e7e,,,1282,Boundary stone,,Unknown,-2.37446,50.66869
,#7e7e7e,,,1283,Boundary stone,,Unknown,-2.37514,50.66852
,#7e7e7e,,,1284,Boundary stone,,Unknown,-2.37603,50.66835
,#7e7e7e,,,1285,Boundary stone,,Unknown,-2.37681,50.66813
,#7e7e7e,,,1286,Boundary stone,,Unknown,-2.37778,50.66785
,#7e7e7e,,,1287,Boundary stone,,Unknown,-2.37954,50.66741
,#7e7e7e,,,1288,Boundary stone,,Unknown,-2.3804,50.66735
,#7e7e7e,,,1289,Boundary stone,,Unknown,-2.38066,50.66733
Winterborne Abbas,#000000,,,1290,Stone,,Sarsen,-2.53669,50.71058
Winterborne Abbas,#000000,,,1291,Stone,,Sarsen,-2.5367,50.71061
Winterborne Abbas,#000000,,,1292,Stone,,Sarsen,-2.53673,50.71064
,#7e7e7e,,,1293,Boundary stone,,Unknown,-2.42502,50.65707
,#7e7e7e,,,1294,Boundary stone,,Unknown,-2.42483,50.6575
,#7e7e7e,,,1295,Boundary stone,,Unknown,-2.42437,50.65946
,#7e7e7e,,,1296,Boundary stone,,Unknown,-2.41482,50.66265
,#7e7e7e,,,1297,Boundary stone,,Unknown,-2.41475,50.66186
,#7e7e7e,,,1298,Stone,,Sarsen,-2.41975,50.6612
,#7e7e7e,,,1299,Stone,,Sarsen,-2.42125,50.66174
,#7e7e7e,,,1300,Stone,,Sarsen,-2.42034,50.66283
,#7e7e7e,,,1301,Stone,,Sarsen,-2.41882,50.66229
,#000000,,,1302,Stone,,Unknown,-2.30777,50.62935
,#7e7e7e,,,1303,Stone,,Unknown,-2.42878,50.6495
,#7e7e7e,,,1304,Stone,,Unknown,-2.42836,50.65013
,#7e7e7e,,,1305,Boundary stone,,Unknown,-2.46307,50.63631
,#7e7e7e,,,1306,Boundary stone,,Unknown,-2.46514,50.66446
,#7e7e7e,,,1307,Boundary stone,,Unknown,-2.46509,50.66433
,#7e7e7e,,,1308,Boundary stone,,Unknown,-2.4654,50.66583
Ridge Hill,#7e7e7e,,,1309,Boundary stone,,Unknown,-2.49443,50.67859
,#7e7e7e,,,1310,Boundary stone,,Unknown,-2.47824,50.67791
,#7e7e7e,,,1311,Boundary stone,,Unknown,-2.46801,50.67315
,#7e7e7e,,,1312,Boundary stone,,Unknown,-2.46737,50.6721
,#7e7e7e,,,1313,Boundary stone,,Unknown,-2.46657,50.6719
,#7e7e7e,,,1314,Boundary stone,,Unknown,-2.46694,50.65242
,#7e7e7e,,,1315,Boundary stone,,Unknown,-2.46633,50.65241
,#7e7e7e,,,1316,Boundary stone,,Unknown,-2.46695,50.6544
,#7e7e7e,,,1317,Boundary stone,,Unknown,-2.46663,50.65678
,#7e7e7e,,,1318,Boundary stone,,Unknown,-2.46623,50.65823
,#7e7e7e,,,1319,Boundary stone,,Unknown,-2.49787,50.66671
,#7e7e7e,,,1320,Boundary stone,,Unknown,-2.49235,50.65719
,#7e7e7e,,,1321,Boundary stone,,Unknown,-2.49089,50.65291
,#7e7e7e,,,1322,Boundary stone,,Unknown,-2.48831,50.64601
,#7e7e7e,,,1323,Boundary stone,,Unknown,-2.48822,50.64583
,#7e7e7e,,,1324,Boundary stone,,Unknown,-2.4862,50.63978
,#7e7e7e,,,1325,Boundary stone,,Unknown,-2.48658,50.63685
,#7e7e7e,,,1326,Boundary stone,,Unknown,-2.48503,50.63357
,#7e7e7e,,,1327,Boundary stone,,Unknown,-2.48338,50.61963
,#7e7e7e,,,1328,Boundary stone,,Unknown,-2.48305,50.60231
,#7e7e7e,,,1329,Stone,,Unknown,-2.49734,50.59597
,#7e7e7e,,,1330,Stone,,Unknown,-2.4956,50.5971
,#7e7e7e,,,1331,Stone,,Unknown,-2.49367,50.59572
,#7e7e7e,,,1332,Stone,,Unknown,-2.49393,50.59546
,#7e7e7e,,,1333,Stone,,Unknown,-2.49378,50.59538
,#7e7e7e,,,1334,Stone,,Unknown,-2.49097,50.59498
,#7e7e7e,,,1335,Stone,,Unknown,-2.48826,50.5963
,#7e7e7e,,,1336,Stone,,Unknown,-2.49162,50.59791
,#7e7e7e,,,1337,Stone,,Unknown,-2.48469,50.59641
,#7e7e7e,,,1338,Stone,,Unknown,-2.4846,50.59649
,#7e7e7e,,,1339,Stone,,Unknown,-2.48671,50.59864
,#7e7e7e,,,1340,Stone,,Unknown,-2.48778,50.59937
,#7e7e7e,,,1341,Stone,,Unknown,-2.49061,50.59901
,#7e7e7e,,,1342,Stone,,Unknown,-2.43378,50.69893
,#7e7e7e,,,1343,Boundary stone,,Unknown,-2.41543,50.7062
,#7e7e7e,,,1344,Boundary stone,,Unknown,-2.415,50.70365
,#7e7e7e,,,1345,Boundary stone,,Unknown,-2.44187,50.69899
,#7e7e7e,,,1346,Boundary stone,,Unknown,-2.44763,50.69938
,#7e7e7e,,,1347,Boundary stone,,Unknown,-2.45493,50.69971
,#7e7e7e,,,1348,Boundary stone,,Unknown,-2.4615,50.70257
,#7e7e7e,,,1349,Boundary stone,,Unknown,-2.46314,50.71229
,#7e7e7e,,,1350,Boundary stone,,Unknown,-2.45408,50.71807
,#7e7e7e,,,1351,Boundary stone,,Unknown,-2.45336,50.72235
,#7e7e7e,,,1352,Stone,,Unknown,-2.4516,50.73133
,#7e7e7e,,,1353,Stone,,Unknown,-2.44958,50.73076
,#7e7e7e,,,1354,Stone,,Unknown,-2.44843,50.73133
,#7e7e7e,,,1355,Stone,,Unknown,-2.449,50.73263
,#7e7e7e,,,1356,Boundary stone,,Unknown,-2.40612,50.71007
,#7e7e7e,,,1357,Boundary stone,,Unknown,-2.41384,50.71017
Portesham Hill,#000000,,,1358,Stone,,Sarsen,-2.56185,50.6818
Winterborne Steepleton,#000000,,,1359,Cromlech,,Sarsen,-2.54789,50.70547
Winterborne Steepleton,#000000,,,1360,Cromlech,Chambered Long Barrow,Sarsen,-2.54785,50.70546
"St Peter & St Paul, Toller Porcorum",#050505,,,1361,Stone,Visible on Google Street View,Sarsen,-2.62208,50.77979
"St Peter & St Paul, Toller Porcorum",#080808,,,1362,Stone,Visible on Google Street View,Sarsen,-2.62207,50.77976
,#000000,,,1363,Stone,,Heathstone,-2.13807,50.71062
,#000000,,,1364,Stone,,Heathstone,-2.13873,50.70801
,#0a0a0a,,,1365,Stone,,Heathstone,-2.13906,50.70669
,#030303,,,1366,Stone,,Heathstone,-2.13866,50.70491
,#000000,,,1367,Stone,,Heathstone,-2.13697,50.69162
,#050505,,,1368,Stone,,Heathstone,-2.13663,50.69343
,#050505,,,1369,Stone,,Heathstone,-2.13676,50.69477
,#080808,,,1370,Stone,,Heathstone,-2.13739,50.70052
,#050505,,,1371,Stone,,Heathstone,-2.1492,50.70552
,#050505,,,1372,Stone,,Heathstone,-2.14711,50.69341
,#0a0a0a,,,1373,Stone,,Heathstone,-2.14706,50.69259
,#080808,,,1374,Stone,,Heathstone,-2.11511,50.72811
,#030303,,,1375,Stone,,Heathstone,-2.11486,50.72191
,#050505,,,1376,Stone,,Heathstone,-2.11354,50.71527
,#000000,,,1377,Stone,,Heathstone,-2.11249,50.71105
,#0d0d0d,,,1378,Stone,,Heathstone,-2.10881,50.70418
,#050505,,,1379,Stone,,Heathstone,-2.05059,50.76235
,#030303,,,1380,Stone,,Heathstone,-2.07377,50.67745
,#050505,,,1381,Stone,,Heathstone,-2.06934,50.66636
,#080808,,,1382,Stone,,Heathstone,-2.06918,50.6691
,#050505,,,1383,Stone,,Heathstone,-2.05718,50.65285
,#000000,,,1384,Stone,,Heathstone,-2.05597,50.66084
,#050505,,,1385,Stone,,Unknown,-2.09668,50.64051
,#000000,,,1386,Stone,,Unknown,-2.09909,50.64038
,#050505,,,1387,Stone,,Unknown,-2.10288,50.63997
,#050505,,,1388,Stone,,Unknown,-2.08569,50.61005
,#050505,,,1389,Stone,,Unknown,-2.08671,50.60946
,#050505,,,1390,Stone,,Unknown,-2.08785,50.60838
,#000000,,,1391,Stone,,Unknown,-2.0907,50.60776
,#050505,,,1392,Stone,,Unknown,-2.47331,50.58601
,#030303,,,1393,Stone,,Unknown,-2.47401,50.58587
,#030303,,,1394,Stone,,Unknown,-2.42898,50.5391
,#030303,,,1395,Stone,,Unknown,-2.42894,50.53904
,#080808,,,1396,Stone,,Unknown,-2.44214,50.55181
,#050505,,,1397,Stone,,Unknown,-2.44625,50.55374
,#0a0a0a,,,1398,Stone,,Unknown,-2.44613,50.55377
,#080808,,,1399,Stone,,Unknown,-2.4461,50.55372
,#030303,,,1400,Stone,,Unknown,-2.428879737854,50.5491489359798
,#030303,,,1401,Stone,,Unknown,-2.42843180894852,50.5492273345763
,#0a0a0a,,,1402,Stone,,Unknown,-2.42807105183601,50.5492869855951
,#000000,,,1403,Stone,,Unknown,-2.4277438223362,50.5493415236033
,#050505,,,1404,Stone,,Unknown,-2.42734685540199,50.5494088438703
,#000000,,,1405,Boundary stone,,Unknown,-2.50488951802254,50.8738614924551
,#080808,,,1406,Boundary stone,,Unlnown,-2.50461995601654,50.8742346990638
,#000000,,,1407,Boundary stone,,Unknown,-2.50401109457016,50.87472722566
,#050505,,,1408,Boundary stone,,Unknown,-2.50328958034515,50.8753196047055
,#000000,,,1409,Boundary stone,,Unknown,-2.50136509537697,50.8764197172422
,#000000,,,1410,Stone,Mere stone?,Unknown,-2.1787878870964,50.8731870049031
,#000000,,,1411,Stone,Mere stone?,Unknown,-2.17794835567474,50.8743853348984
,#000000,,,1412,Stone,Mere stone?,Unknown,-2.17474043369293,50.8776450427878
,#0d0d0d,,,1413,Stone,Mere stone?,Unknown,-2.17126965522766,50.8700979472351
,#050505,,,1414,Boundary stone,,Unknown,-1.90016537904739,50.733649021123
,#0a0a0a,,,1415,Boundary stone,,Unknown,-1.88663765788078,50.7504560422596
,#030303,,,1416,Boundary stone,,Unknown,-1.88609853386879,50.7518144961868
,#080808,,,1417,Boundary stone,,Unknown,-1.88154950737953,50.7566582811149
,#0a0a0a,,,1418,Stone,,Heathstone,-1.87076568603516,50.7864141969965
,#0d0c0c,,,1419,Stone,,Heathstone,-1.87022924423218,50.7941189478268
,#000000,,,1420,Stone,,Heathstone,-1.87094271183014,50.7943461373114
,#000000,,,1421,Stone,,Heathstone,-1.86743974685669,50.7949531008167
,#080808,,,1422,Stone,,Heathstone,-1.87485605478287,50.817647537183
,#030303,,,1423,Stone,,Heathstone,-1.87313139438629,50.8246270498859
,#0d0c0c,,,1424,Stone,,Heathstone,-1.88755631446838,50.8256893896832
,#050505,,,1425,Stone,,Heathstone,-1.88129872083664,50.8294726140231
,#050505,,,1426,Stone,,Heathstone,-1.88231527805328,50.8310566316726
,#000000,,,1427,Stone,,Heathstone,-1.87321186065674,50.8367196904116
,#080808,,,1428,Stone,,Heathstone,-1.88067242503166,50.8256402548828
,#030303,,,1429,Stone,,Heathstone,-1.8806080520153,50.825663127986
,#050505,,,1430,Stone,,Heathstone,-1.88376367092133,50.8383136251954
,#080808,,,1431,Stone,,Heathstone,-1.87111169099808,50.8339805701146
,#0d0c0c,,,1432,Stone,,Heathstone,-1.86379998922348,50.8337603493798
,#000000,,,1433,Stone,,Heathstone,-1.88035055994987,50.8265865142739
,#050505,,,1434,Stone,,Heathstone,-1.87875062227249,50.8263315259408
,#030303,,,1435,Stone,,Heathstone,-1.87874391674995,50.8263111945852
,#080808,,,1436,Stone,,Heathstone,-1.87187343835831,50.83243900315
,#080808,,,1437,Stone,,Heathstone,-1.87571704387665,50.8279783363404
,#121212,,,1438,Stone,,Heathstone,-1.87628030776978,50.8287170101981
,#000000,,,1439,Stone,,Heathstone,-1.86942726373672,50.8300011905941
,#050505,,,1440,Stone,,Heathstone,-1.86779916286469,50.830275641453
,#0a0a0a,,,1441,Boundary stone,,Unknown,-1.86266273260117,50.8344650520736
,#080808,,,1442,Boundary stone,,Unknown,-1.86504453420639,50.8352713815262
,#050505,,,1443,Stone,,Heathstone,-1.90432280302048,50.8449360867601
,#0f0f0f,,,1444,Stone,,Heathstone,-1.90349265933037,50.8448014450485
,#0d0c0c,,,1445,Stonr,,Heathstone,-1.9140887260437,50.8975182336176
,#050505,,,1446,Stone,,Heathstone,-1.91728591918945,50.8981272396537
,#0f0f0f,,,1447,Stone,,Heathstone,-1.92925930023193,50.9014952375385
,#050505,,,1448,Stone,,Heathstone,-1.92106649279594,50.898484181156
,#000000,,,1449,Stone,,Unknown,-2.11560308933258,50.9624542711492
,#030303,,,1450,Stone,,Unknown,-2.11035132408142,50.962783690191
,#050505,,,1451,Boundary stone,,Unknown,-2.15662747621536,50.967545646053
,#080808,,,1452,Boundary stone,,Unknown,-2.18600571155548,51.0181300562507
,#000000,,,1453,Stone,,Heathstone,-1.8556997179985,50.8678246085564
,#080808,,,1454,Stone,,Heathstone,-1.85583114624023,50.867701035965
,#080808,,,1455,Stone,,Heathstone,-1.85686647891998,50.8799923651415
,#000000,,,1456,Stone,,Heathstone,-1.85241401195526,50.8698169597771
,#050505,,,1457,Stone,,Heathstone,-1.86856091022491,50.8695173508024
,#050505,,,1458,Stone,,Heathstone,-1.86960965394974,50.8689164343425
,#030303,,,1459,Stone,,Heathstone,-1.87014877796173,50.8686202050679
,#030303,,,1460,Stone,,Unknown,-2.16668844223022,50.8521993888144
,#0d0c0c,,,1461,Stone,,Unknown,-2.16357707977295,50.8544650231242
,#7e7e7e,,,1462,Stone,,Unknown,-2.17109799385071,50.8670967104919
,#0d0c0c,,,1463,Stone,,Unknown,-2.16967642307281,50.8644592544023
,#0a0a0a,,,1464,Boundary stone,,Unknown,-2.18287825584412,50.8347614983446
,#030303,,,1465,Stone,,Heathstone,-1.92268788814545,50.9176923938814
,#080808,,,1466,Stone,,Heathstone,-1.91880472004414,50.9179976114316
,#000000,,,1467,Stone,,Heathstone,-1.9345298409462,50.9158847209257
,#030303,,,1468,Stone,,Heathstone,-1.93498313426971,50.9152556545595
,#000000,,,1469,Stone,,Heathstone,-1.9323143362999,50.9146705475647
,#050505,,,1470,Stone,,Heathstone,-1.92946314811707,50.9137725800365
,#050505,,,1471,Stone,,Heathstone,-1.92550152540207,50.9120594602184
,#030303,,,1472,Stone,,Heathstone,-1.92066818475723,50.912083136539
,#030303,,,1473,Stone,,Heathstone,-1.94681704044342,50.9248107972695
,#030303,,,1474,Stone,,Heathstone,-1.94631546735764,50.9235850215787
,#050505,,,1475,Stone,,Heathstone,-1.93010956048965,50.9115825489105
,#050505,,,1476,Stone,,Heathstone,-1.91952288150787,50.9112172518377
,#0a0a0a,,,1477,Stone,,Heathstone,-1.91691376268864,50.9140347004087
,#0a0a0a,,,1478,Stone,,Heathstone,-1.90738990902901,50.9093560525611
,#0d0d0d,,,1479,Stone,,Heathstone,-1.90792769193649,50.9097627998756
,#000000,,,1480,Stone,,Heathstone,-1.90666303038597,50.9091556372966
,#0f0f0f,,,1481,Stone,,Heathstone,-1.90593883395195,50.9089577580875
,#0a0a0a,,,1482,Stone,,Unknown,-1.96211367845535,50.9914325179268
,#0a0a0a,,,1483,Stone,,Unknown,-1.96201175451279,50.9831017943904
,#0a0a0a,,,1484,Stone,,Unknown,-1.96200907230377,50.9830730884616
,#0d0c0c,,,1485,Stone,,Unknown,-1.96132779121399,50.9742595291431
,#030303,,,1486,Stone,,Unknown,-1.9610059261322,50.9741919728893
,#050505,,,1487,Stone,,Unknown,-1.96033537387848,50.9744047747559
,#080808,,,1488,Stone,,Unknown,-1.90922856330872,50.9455848947723
,#030303,,,1489,Stone,,Unknown,-1.89837902784348,50.9357551197074
,#0f0f0f,,,1490,Stone,,Unknown,-1.89271152019501,50.9316627111343
,#121212,,,1491,Stone,,Unknown,-1.8736919760704,50.9175604986973
,#050505,,,1492,Stone,,Unknown,-1.85859382152557,50.9225249109035
,#0a0a0a,,,1493,Stone,,Unknown,-1.86242267489433,50.9200207896147
,#030303,,,1494,Stone,,Unknown,-1.83103948831558,50.9282326539184
,#080808,,,1495,Stone,,Heathstone,-1.86174273490906,50.8647927535605
,#000000,,,1496,Stone,,Heathstone,-1.861732006073,50.8640174066658
